SYMBOL,Asset Turnover,Average Inventory,Average Payables,Average Receivables,Book Value Per Share,Capex Per Share,Capex To Depreciation,Capex To Operating Cash Flow,Capex To Revenue,Capital Expenditure Coverage Ratio,Cash Conversion Cycle,Cash Flow Coverage Ratios,Cash Flow To Debt Ratio,Cash Per Share,Cash Ratio,Company Equity Multiplier,Current Ratio,Days Of Inventory On Hand,Days Of Inventory Outstanding,Days Of Payables Outstanding,Days Of Sales Outstanding,Days Payables Outstanding,Days Sales Outstanding,Debt Equity Ratio,Debt Ratio,Debt To Assets,Debt To Equity,Dividend Paid And Capex Coverage Ratio,Dividend Payout Ratio,Dividend Yield,Earnings Yield,Ebit Per Revenue,Ebt Per Ebit,Effective Tax Rate,Enterprise Value,Enterprise Value Multiple,Enterprise Value Over EBITDA,Ev To Free Cash Flow,Ev To Operating Cash Flow,Ev To Sales,Fixed Asset Turnover,Free Cash Flow Operating Cash Flow Ratio,Free Cash Flow Per Share,Free Cash Flow Yield,Graham Net Net,Graham Number,Gross Profit Margin,Income Quality,Intangibles To Total Assets,Interest Coverage,Interest Debt Per Share,Inventory Turnover,Invested Capital,Long Term Debt To Capitalization,Market Cap,Net Current Asset Value,Net Debt To EBITDA,Net Income Per EBT,Net Income Per Share,Net Profit Margin,Operating Cash Flow Per Share,Operating Cash Flow Sales Ratio,Operating Cycle,Operating Profit Margin,Payables Turnover,Payout Ratio,Pb Ratio,Pe Ratio,Pfcf Ratio,Pocfratio,Pretax Profit Margin,Price Book Value Ratio,Price Cash Flow Ratio,Price Earnings Ratio,Price Earnings To Growth Ratio,Price Fair Value,Price Sales Ratio,Price To Book Ratio,Price To Free Cash Flows Ratio,Price To Operating Cash Flows Ratio,Price To Sales Ratio,Ptb Ratio,Quick Ratio,Receivables Turnover,Research And Ddevelopement To Revenue,Return On Assets,Return On Capital Employed,Return On Equity,Return On Tangible Assets,Revenue Per Share,Roe,Roic,Sales General And Administrative To Revenue,Shareholders Equity Per Share,Short Term Coverage Ratios,Stock Based Compensation To Revenue,Tangible Asset Value,Tangible Book Value Per Share,Total Debt To Capitalization,Working Capital,Year,Returns,Variance
UNH,1.3110518711462933,0,26769500000,15948500000,86.92636072572039,-2.9903948772678763,-0.8241176470588235,-0.1069220789132259,-0.0086982975922913,-9.35260528194147,-23.33413620146205,0.4547836801277268,0.4547836801277268,29.78762006403415,0.2618308549144413,3.016635972989564,0.7739950917220435,0.0,0.0,43.36805086998303,20.03391466852098,43.36805086998303,20.03391466852098,0.7074647022713321,0.2345210720172564,0.2345210720172564,0.7074647022713321,8.217623079335215,0.2977634194831013,0.0120596967671678,0.0405009345610779,0.088271267679088,0.9264286970283102,0.2165281099343279,531036660000.0,17.817032712632106,17.817032712632106,22.689995727226112,20.26393421353888,1.6485063886853837,31.80608214849921,0.893077921086774,24.977588046958378,0.0471115244765143,-126.13260405549626,204.9326710907725,0.2408546806899035,1.2697320606618538,0.4385462241305631,13.59225621414914,63.729989327641405,0.0,0.7074647022713321,0.4009399616072019,496778660000.0,-90289000000,1.1494044623385338,0.7637702615495577,21.472785485592315,0.0624588677933269,27.967982924226256,0.0813517440055629,20.03391466852098,0.088271267679088,8.416333975770925,0.2977634194831013,6.099185512584407,24.69078827037773,21.226228849769267,18.95667633366404,0.0817770355009747,6.099185512584407,18.95667633366404,24.69078827037773,1.4413444235542157,6.099185512584407,1.5421586802925509,6.099185512584407,21.226228849769267,18.95667633366404,1.5421586802925509,6.099185512584407,0.5109091520333494,18.219105254227703,0.0,0.0818868154901202,0.1817304496766112,0.2470227133210558,0.1458478311296683,343.79082177161155,0.2470227133210558,0.1601894199019032,0.0,86.92636072572039,8.42636655948553,0.0028714936734009,-21406000000,-22.845250800426893,0.4143363557268485,-20168000000,2022,0.0968790963848936,0.059401901247066166
V,0.3428030081519514,5234500000,303000000,3839000000,17.040708812260537,-0.46455938697318,-1.126596980255517,-0.0514616160008488,-0.0330945069941999,-19.4319587628866,438.789868528573,0.8395991091314031,0.8395991091314031,8.870689655172415,0.7523617704886587,2.402995981001096,1.4484726418261162,411.2218733647305,411.2218733647305,21.646607360893075,49.21460252473558,21.646607360893075,49.21460252473558,0.6309547230263343,0.2625700284207202,0.2625700284207202,0.6309547230263343,8.441110613524407,0.2141472220365046,0.00863497794212,0.0403226241274709,0.6418628454452405,0.964014245468559,0.1752867225408028,377694200000.0,18.386437542595655,18.386437542595655,21.125018177750437,20.03789060427609,12.8861890139884,9.094011790257523,0.9485383839991512,8.562739463601533,0.0482000532710471,-12.071120689655173,52.40733629639064,0.8044012282497441,1.2602126094805108,0.5011871206184723,34.968401486988846,11.009578544061302,0.887598699489085,0.6309547230263343,0.3621304745343396,370933200000.0,-19715000000,0.3291305617758738,0.8247132774591972,7.163314176245211,0.5103036506311839,9.027298850574711,0.6430910951893551,460.4364758894661,0.6418628454452405,16.861764705882354,0.2141472220365046,10.425035833731489,24.79997325666912,20.746865037194475,19.679197835428937,0.6187649266461959,10.425035833731489,19.679197835428937,24.79997325666912,1.0117670248916462,10.425035833731489,12.65551688843398,10.425035833731489,20.746865037194475,19.679197835428937,12.65551688843398,10.425035833731489,1.077734618520117,7.416497975708502,0.0,0.1749336265072923,0.2910066823412944,0.4203648014389702,0.350699899177003,14.03735632183908,0.4203648014389702,0.267362804170872,0.0579665643125213,17.040708812260537,8.377333333333333,0.0205390651654725,-7271000000,-3.48227969348659,0.3868621943444021,9352000000,2022,0.012551738347016029,0.09585344655885937
VZ,0.360395596291614,2721500000,8395000000,24176000000,21.69062351261304,-6.363636363636363,-1.5638341423475055,-0.7199590748768208,-0.195417839003179,-1.3889678384442783,26.09882386976753,0.2106322767976135,0.2106322767976135,0.6199428843407901,0.0519224253054553,4.165715790397613,0.7545594068286461,14.739992897366951,14.739992897366951,54.00960546564524,65.36843643804582,54.00960546564524,65.36843643804582,1.9346418853682088,0.4644200379266751,0.4644200379266751,1.9346418853682088,-2.3307812990272985,0.5083270605946556,0.065263821675441,0.1283894302205621,0.2226550224723207,0.9279220139823416,0.2307311379151781,339284800000.0,6.926582691954351,6.926582691954351,32.62040188443419,9.13504752160685,2.4795176672634924,1.0244901320715163,0.2800409251231792,2.4752498810090438,0.0628236010408386,-63.074369347929554,49.68668516618892,0.5678517923046005,1.707789221997425,0.5002317741255794,8.43260448380847,42.82341742027606,24.762562814070357,1.9346418853682088,0.6402844761581511,165558800000.0,-249360000000,3.546659044974787,0.7518658696190442,5.058543550690148,0.1553403734424672,8.838886244645407,0.2714290934336975,80.10842933541277,0.2226550224723207,6.758057142857143,0.5083270605946556,1.8164530852277716,7.788803161460293,15.917584847610806,4.45757518645163,0.2066064968757993,1.8164530852277716,4.45757518645163,7.788803161460293,-1.5937089545757177,1.8164530852277716,1.2099155917711113,1.8164530852277716,15.917584847610806,4.45757518645163,1.2099155917711113,1.8164530852277716,0.5403719280062187,5.583734595609238,0.0,0.0559839865149599,0.0924618143965718,0.2332133766347757,0.1120198996585016,32.564255116611136,0.2332133766347757,0.0799452681275118,0.0,21.69062351261304,2.634674044122863,0.0,-97465000000,-23.194907187053783,0.659242919899056,-12314000000,2022,-0.1984919181141214,0.05120713828611934
WBA,1.472449070169988,8256000000,11195500000,5340000000,33.97269782508098,-2.006015733456733,-0.871356783919598,-0.4447294177994357,-0.0130667731701619,-2.248558246828143,3.6569868283232903,0.1099021901513656,0.1099021901513656,2.859787135585377,0.0601337289111278,3.0689913505414426,0.7484390913519019,29.19314993728276,29.19314993728276,39.33543667474171,13.799273565782237,39.33543667474171,13.799273565782237,1.2080978001770757,0.3936465314455639,0.3936465314455639,1.2080978001770757,-51.986666666666665,0.3825224809776343,0.054741880977226,0.1431076177204517,0.0330437141586851,0.9087799315849489,-0.0075282308657465,64424864000.0,10.105861019607843,10.105861019607843,29.75744295612009,16.523432675044884,0.4854815942367542,4.02276585425003,0.5552705822005642,2.50462748727441,0.0714383196598519,-57.03927579824156,61.92893467082386,0.2130019667980377,0.9591635916359164,0.3662731347920642,10.9625,41.50509023600185,12.50293307793607,1.2080978001770757,0.5224885362125598,30305864000.000004,-42814000000,5.352,1.0883312421580928,5.017353077279037,0.032682004174736,4.510643220731143,0.0293814005712003,42.992423503065,0.0330437141586851,9.279164815637497,0.3825224809776343,1.0320051760539402,6.987748213050496,13.998089607390302,7.772727365991281,0.0300294642924425,1.0320051760539402,7.772727365991281,6.987748213050496,0.0309227938163728,1.0320051760539402,0.2283736162709208,1.0320051760539402,13.998089607390302,7.772727365991281,0.2283736162709208,1.0320051760539402,0.331621130939202,26.450667729718955,0.0,0.0481225866583817,0.0649235279311825,0.1476878022202547,0.0759358476030395,153.5203609440074,0.1476878022202547,0.0498388115915698,0.0,33.97269782508098,1.1656203288490283,0.0029464292442522,-2602000000,-3.010180472003702,0.5471215088752833,-5681000000,2022,-0.2439092012283937,0.09078425636820522
WMT,2.339108061749571,50730000000,52201000000,7398000000,29.818409742120345,-4.694126074498567,-1.229686620379058,-0.5419957818121666,-0.0228824242170286,-1.8450328094002744,6.340130714534908,0.421837656786979,0.421837656786979,5.286532951289399,0.168919305553966,2.941155273683832,0.9277972968333352,48.08045454545454,48.08045454545454,47.01693473193473,5.276610901015095,47.01693473193473,5.276610901015095,0.6885397523212377,0.2341052029731275,0.2341052029731275,0.6885397523212377,-3.477279263733103,0.449937833686828,0.0157602345713144,0.0350275824599451,0.045293441861602,0.7206846041168761,0.2543859649122807,432912520000.0,12.823997867172226,12.823997867172226,39.08916659142212,17.903003184318266,0.7558437304671813,5.085541270066771,0.4580042181878334,3.9666905444126073,0.0283720087576897,-37.15741404011462,57.320200134976005,0.2509873348767533,1.734648493543759,0.1184921996242751,13.010030090270812,21.245343839541547,7.59144237405107,0.6885397523212377,0.3849921326152959,390349520000.0,-71899000000,1.2608270632146454,0.7313329054343175,4.8972063037249285,0.0238723780191845,8.660816618911175,0.0422188234390331,53.35706544646964,0.045293441861602,7.763160275782197,0.449937833686828,4.688714160450674,28.54893000804505,35.24600632054176,16.142819569083162,0.0326422862171193,4.688714160450674,16.142819569083162,28.54893000804505,10.47526124141339,4.688714160450674,0.6815308491952915,4.688714160450674,35.24600632054176,16.142819569083162,0.6815308491952915,4.688714160450674,0.2636789159866787,69.1731884057971,0.0,0.0558400718778077,0.1647309834202221,0.1642343218862983,0.0633460893414749,205.14111747851004,0.1642343218862983,0.1210266377485303,0.0,29.818409742120345,4.643940848857308,0.0,62877000000,22.52041547277937,0.4077723082176189,-6309000000,2022,0.031520575236692334,0.07137657930702868
AAPL,1.042207736708053,5320500000,48529500000,44475500000,3.7775565837141034,-0.6637219009426348,-0.9823644097837646,-0.1065476076049136,-0.0303020362640336,-9.385475868290484,-31.18350976620781,0.8341792349201004,0.8341792349201004,3.750552652516527,0.2784485300563432,5.563512442542399,1.0745531195957954,11.27659274770989,11.27659274770989,93.8510712223156,51.39096870839792,93.8510712223156,51.39096870839792,1.9768426058012365,0.3553227616936655,0.3553227616936655,1.9768426058012365,30.76227084565346,0.1527989015631601,0.0058958715429144,0.0385858241296148,0.2978237752756159,1.0023680804780215,0.1330226084408508,2543529882240.0,21.155006381276355,21.155006381276355,27.36361260249804,24.44808514427421,6.953011703228664,9.275278904665315,0.8934523923950864,5.56562398361035,0.0378820037000432,-10.97841529675105,21.950837680915992,0.4177935962516778,1.0988381918039714,0.0,41.19054820415879,7.6260059712817085,32.367933130699086,1.9768426058012365,0.6336151826987851,2453750882240.0,-153076000000,0.7467084743789143,0.8669773915591491,5.669029281123018,0.2588179335569424,6.229345884552985,0.284399030116151,62.667561456107805,0.2978237752756159,3.889140478060004,0.1527989015631601,38.89286546584245,25.916253509083223,26.39775889148279,23.585140835463964,0.2985290459437369,38.89286546584245,23.585140835463964,25.916253509083223,0.3634864369282435,38.89286546584245,6.707591178758778,38.89286546584245,26.39775889148279,23.585140835463964,6.707591178758778,38.89286546584245,0.9096596297447422,7.102415252591931,0.0599042690744279,0.2697420527518361,0.4830991348920943,1.5007132667617689,0.2697420527518361,21.90354123925411,1.5007132667617689,0.5029381969606235,0.0,3.7775565837141034,6.663549606097483,0.0216118988455976,63090000000,3.7775565837141034,0.6640736066961648,9355000000,2021,0.3339051032028781,0.06323922595724997
AMGN,0.4247363688383879,3989500000,1393500000,4710000000,11.75438596491228,-1.543859649122807,-0.2589758681577399,-0.0950221358384623,-0.0338735132222179,-10.523863636363636,222.60090129291217,0.2780329640637665,0.2780329640637665,14.1,0.6556959947472094,9.12910447761194,1.59102101116218,231.0799504183452,231.0799504183452,77.2528664394174,68.77381731398438,77.2528664394174,68.77381731398438,4.971492537313432,0.5445761464890051,0.5445761464890051,4.971492537313432,2.955952760932014,0.6809774308501612,0.0312946209592078,0.0459554451314756,0.2311482351129758,1.1159034138218151,0.1205790180570064,153552900000.0,16.330203126661704,16.330203126661704,18.32154874120033,16.580596047942986,5.910654759613534,5.011381172839506,0.9049778641615376,14.703508771929824,0.0653576422275406,-71.42763157894737,52.29040737650748,0.7515685746179607,1.5715255387748177,0.4916537235347012,5.01670843776107,60.53684210526316,1.5795398923152226,4.971492537313432,0.8321727368368318,128232900000.0,-35080000000,2.6927576305434435,0.8794209819429936,10.33859649122807,0.2268370607028754,16.24736842105263,0.3564802340351822,299.8537677323296,0.2311482351129758,4.724743777452416,0.6809774308501612,19.139238805970148,21.760207025284235,15.30042954301396,13.846550048590863,0.2579391046614573,19.139238805970148,13.846550048590863,21.760207025284235,-1.3098377044345846,19.139238805970148,4.936021401901536,19.139238805970148,15.30042954301396,13.846550048590863,4.936021401901536,19.139238805970148,1.0613919894944188,5.307252298263534,0.1854959775203048,0.0963459494809122,0.1225985586247728,0.8795522388059701,0.1895281896246743,45.57719298245614,0.8795522388059701,0.1319933764045009,0.0,11.75438596491228,106.44827586206895,0.0131259863736094,-23372000000,-41.00350877192982,0.83253767902222,7201000000,2021,0.035533724992564374,0.039985337107610354
AXP,0.2242328042328042,0,10009000000,22850000000,27.88339670468948,-1.964512040557668,-0.9144542772861356,-0.1058381700238989,-0.0365738555922605,-9.448387096774194,,0.3571951219512195,0.3571951219512195,29.75538656527249,1.7496421186575473,8.590909090909092,2.081835533640846,0.0,0.0,0.0,23.253893345917884,0.0,23.253893345917884,1.8636363636363635,0.2169312169312169,0.2169312169312169,1.8636363636363635,-143.57843137254903,0.179652605459057,0.0112178146333602,0.0624417030006104,0.2824917413874469,0.8928332776478449,0.2459537842641968,148080400000.0,10.834886953976731,10.834886953976731,11.308163421153113,10.111328098327077,3.494110429447853,8.496391339214114,0.894161829976101,16.596958174904945,0.1014483996021084,-179.3384030418251,80.05585813222535,1.0,1.816997518610422,0.0211904761904761,9.331254871395169,53.59062103929024,0.0,1.8636363636363635,0.639344262295082,129080400000.0,-140823000000,1.3902099948781736,0.7540462157358032,10.215462610899872,0.1901840490797546,18.56147021546261,0.3455639452571968,,0.2824917413874469,0.0,0.179652605459057,5.867290909090909,16.014937965260547,9.857227949599084,8.813956981905088,0.2522180273714016,5.867290909090909,8.813956981905088,16.014937965260547,0.0962939651180738,5.867290909090909,3.045785747994337,5.867290909090909,9.857227949599084,8.813956981905088,3.045785747994337,5.867290909090909,2.081835533640846,15.696296296296296,0.0,0.0426455026455026,0.0678584789090043,0.3663636363636364,0.0435687451012189,53.71356147021546,0.3663636363636364,0.1432608832130802,0.147239263803681,27.88339670468948,7.3225,0.0077866918357715,17995000000,22.80735107731305,0.6507936507936508,13603000000,2021,0.35806986740539126,0.07857180745242257
BA,0.4495496275766499,80269000000,11094500000,10714500000,-25.521858625381228,-1.6675392661426496,-0.457089552238806,0.2868852459016393,-0.0157338727804,3.4857142857142858,495.0638454688199,-0.0587931568620701,-0.0587931568620701,27.640314121654285,0.0982047028978437,-9.237415827721849,1.325324421894819,485.4206246098298,485.4206246098298,57.03259714184482,66.67581800083485,57.03259714184482,66.67581800083485,-3.873724914994333,0.4193515791904844,0.4193515791904844,-3.873724914994333,3.4857142857142858,0.0,0.0,-0.0362593791777937,-0.0544103008701794,1.4850988492180583,0.1476256705742102,168364215446.56,-242.599734072853,-242.599734072853,-38.29941206700637,-49.2869483157377,2.7030828026612723,5.704891005678696,1.286885245901639,-7.4801047081256,-0.0371552985700655,-151.7954187686935,64.74422717077309,0.0484378512025174,0.7962703962703963,0.0767220971187712,-1.2636092468307234,103.42827219715797,0.7519251994976086,-3.873724914994333,1.3587676704858038,118314215446.56,-44732000000,-72.11815561959654,0.8523743294257898,-7.299738216073435,-0.0688758308448126,-5.81256544198295,-0.0548437851202517,552.0964426106647,-0.0544103008701794,6.399848828420257,0.0,-7.888140239119941,-27.579071199664337,-26.91406174853503,-34.63530897147541,-0.0808046752079118,-7.888140239119941,-34.63530897147541,-27.579071199664337,-0.422744887002154,-7.888140239119941,1.8995314428051249,-7.888140239119941,-26.91406174853503,-34.63530897147541,1.8995314428051249,-7.888140239119941,0.3368865255146843,5.474248549833011,0.0361076325337957,-0.0309631041053178,-0.0599186704384724,0.2860190679378625,-0.0335360610371945,105.98403135812354,0.2860190679378625,-0.0663290533494983,0.0667405195389012,-25.521858625381228,-2.635802469135802,0.01337379186334,-25476000000,-43.34921463698994,1.3479804189963576,26674000000,2021,0.009339117893625501,0.12952596283864137
CAT,0.6156438346237001,12720000000,7141000000,17077500000,30.301470588235293,-4.544117647058823,-1.0510204081632653,-0.3434287302028341,-0.0484981656235898,-2.911812297734628,184.13153757106392,0.1904787107359284,0.1904787107359284,17.011029411764707,0.3100479110128321,5.022628002911914,1.455925218614936,142.45635008896798,142.45635008896798,82.74605204626334,124.42123952835928,82.74605204626334,124.42123952835928,2.2924654210143167,0.456427475752781,0.456427475752781,2.2924654210143167,-51.41428571428571,0.3593774079210973,0.0207350522679808,0.0576971501573445,0.1349394753879657,1.192788601337598,0.212335446123842,141001560000.0,12.767254617892068,12.767254617892068,29.83528565382988,19.58899138649625,2.766309470090836,4.215963606286187,0.6565712697971658,8.6875,0.0420213795104962,-67.96461397058823,90.1804814088403,0.2943438425771517,1.108578469120591,0.0889688741801843,14.094262295081966,70.36213235294117,2.562188345918222,2.2924654210143167,0.6122962579674013,112466560000.0,-22822000000,2.5837558855487144,0.7909556313993175,11.928308823529411,0.1273076847619234,13.231617647058824,0.1412175550803398,266.87758961732726,0.1349394753879657,4.411086583272014,0.3593774079210972,6.822771172045621,17.331878563723226,23.797410071942448,15.624695748819116,0.1609542681132408,6.822771172045621,15.624695748819116,17.331878563723226,0.1487517926574999,6.822771172045621,2.206481332522414,6.822771172045621,23.797410071942448,15.624695748819116,2.206481332522414,6.822771172045621,0.8921834690253627,2.933582733812949,0.033077632379196,0.0783761912238957,0.129905941903071,0.3936544528027177,0.0860302013867713,93.6966911764706,0.3936544528027177,0.0996753900787498,0.0,30.301470588235293,0.6122830894862198,-0.0163426261992113,9150000000,16.81985294117647,0.6962762331177565,13608000000,2021,0.1779440759890335,0.06547611805671204
CRM,0.3205381517624168,1036000000,3894000000,6980000000,45.697136563876654,-0.7819383259911894,-0.2494729444834856,-0.1478858571131014,-0.0334086203651421,-6.761971830985916,-81.66551548669332,0.7643687310937749,0.7643687310937749,13.1784140969163,0.349447202166065,1.597883980430434,1.2347134476534296,76.91982346450901,76.91982346450901,292.30875321809486,133.72341426689252,292.30875321809486,133.72341426689252,0.1513749307112043,0.0947346193873395,0.0947346193873395,0.1513749307112043,-6.761971830985916,0.0,0.0,0.0196296134894395,-0.0806982872200263,-1.4932944606413994,-0.5900039047247169,207527680000.0,183.490433244916,183.490433244916,50.72786115864092,43.2259279316809,9.765089403350274,3.752781211372064,0.8521141428868986,4.505506607929515,0.0197212054973715,-7.080947136563877,67.90421191336593,0.7441182006399397,1.1790275049115913,0.458997601846126,0.4010757717492984,2.208149779735683,4.74520069808028,0.1513749307112043,0.1173204560925799,207441680000.0,-2919000000,0.0760389036251105,1.590003904724717,4.484581497797357,0.191605495953322,5.287444933920705,0.2259081498211933,210.64323773140157,-0.0806982872200263,1.2486796785304248,0.0,4.999437977490179,50.94343811394892,50.70683940356881,43.20801499687565,0.1205063052889139,4.999437977490179,43.20801499687565,50.94343811394892,0.0176478423027536,4.999437977490179,9.761042725390553,4.999437977490179,50.70683940356881,43.20801499687565,9.761042725390553,4.999437977490179,1.1141696750902528,2.7295145132288723,0.1693017127799736,0.061416871540399,-0.0353076812220781,0.0981370351625575,0.1135242131088126,23.40528634361233,0.0981370351625575,-0.0530702716243604,0.0982025221155656,45.697136563876654,6.2676240208877285,0.1030491247882552,11061000000,12.181718061674008,0.1314731862519361,4161000000,2021,0.1782377907438053,0.07964371749988212
CSCO,0.5109695682944091,1420500000,2290000000,10334500000,9.776172430127902,-0.1639033633349123,-0.3716433941997852,-0.0447780509900349,-0.0138905616443855,-22.33236994219653,57.98428669332043,1.340794724969634,1.340794724969634,5.807200378967314,0.3494306280230034,2.36213204118716,1.4895837300529382,31.747098861861197,31.747098861861197,48.099196607900026,74.33638443935926,48.099196607900026,74.33638443935926,0.2792489400363416,0.1182190221237576,0.1182190221237576,0.2792489400363416,2.8247121184426978,0.5819091681616467,0.0263632783615703,0.0453047997935083,0.2575976554658958,1.033429439725707,0.2014025033931533,236123140000.0,14.35922768182924,14.35922768182924,15.995335320417288,15.279095379836937,4.739715363924686,21.30795551753636,0.955221949009965,3.496447181430601,0.0631469601125266,-5.522264329701564,23.490110246864617,0.6402103657312618,1.4591634406571616,0.4285978030093234,29.56912442396313,2.832780672666982,11.49711353431687,0.2792489400363416,0.179309247807846,233772140000.0,-17110000000,0.1429700802724398,0.7985974966068466,2.508526764566556,0.2125938415833634,3.660350544765514,0.3102091613473042,106.08348330122044,0.2575976554658958,7.58848433530906,0.5819091681616467,5.66377080557238,22.072716457369463,15.836075057580274,15.126966481169925,0.2662090007627765,5.66377080557238,15.126966481169925,22.072716457369463,-4.178049900859215,5.66377080557238,4.692523585852503,5.66377080557238,15.836075057580274,15.126966481169925,4.692523585852503,5.66377080557238,1.3201812849906691,4.910112359550562,0.1314585089726604,0.1086289834559012,0.1801375631667602,0.2565960024227741,0.1901094956022258,11.79962103268593,0.2565960024227741,0.1940948405135445,0.0431972379461238,9.776172430127902,6.161881977671452,0.0353486691557268,-512000000,-0.1212695405021316,0.2182913202401469,12855000000,2021,0.4008915813570334,0.036946664707138255
CVX,0.6496169662053562,5990500000,13702000000,14945000000,72.58235824944715,-4.227581682358301,-0.4518828451882845,-0.2773972602739726,-0.0520545480251404,-3.6049382716049374,8.680266516893468,0.9308553030061526,0.9308553030061526,2.9619167959732544,0.2105184576910156,1.7224431389186508,1.2593034974431712,21.448176556660485,21.448176556660485,55.97276717895189,43.20485713918487,55.97276717895189,43.20485713918487,0.2255675321967109,0.1309578975932536,0.1309578975932536,0.2255675321967109,13.904761904761903,0.6527999999999999,0.0453653291673159,0.0694934576705207,0.143638420112335,0.968144602031229,0.2749664956790979,250570309150.0,6.225194632431492,6.225194632431492,11.875370101895736,8.58117497089041,1.610286937200365,1.058825130476793,0.7226027397260274,11.01258932071113,0.0938439652382712,-40.61936159341207,115.4038516121338,0.3104571803143837,1.859872611464968,0.0183063017930573,31.39185393258427,16.743833080461318,17.01776367961935,0.2255675321967109,0.1828240686332119,224841309150.0,-66730000000,0.6392139325731038,0.7220758815102362,8.155057257635614,0.1004138657892369,15.240171003069433,0.1876534323869259,64.65303369584535,0.143638420112335,6.521028321380819,0.6528,1.6167840619988925,14.389843785599998,10.65598621563981,7.700044833904109,0.139062761076051,1.6167840619988925,7.700044833904109,14.389843785599998,0.0384333057942733,1.6167840619988925,1.4449398426153233,1.6167840619988925,10.65598621563981,7.700044833904109,1.4449398426153233,1.6167840619988925,0.8993318651786048,8.448124219555893,0.0,0.0652305508589558,0.1050605422479599,0.1123559147748926,0.0664469487561131,81.21445373642541,0.1123559147748926,0.0948311663111243,0.0,72.58235824944715,114.0625,-0.0194401244167962,134682000000,70.2937229806643,0.1840514914689384,6947000000,2021,0.41261738030382406,0.06027699413113198
DIS,0.3311150292963474,1457000000,14510000000,13037500000,48.76266519823788,-1.970264317180617,-0.7000586969281941,-0.642716005029639,-0.0530718799133762,-1.5558971492453886,-13.65034239786918,0.1023232731684005,0.1023232731684005,8.787995594713657,0.5135309071017151,2.2992896909195624,1.083019596486147,7.619551749556925,7.619551749556925,93.638623566869,72.36872941944289,93.638623566869,72.36872941944289,0.6143891228981514,0.2672082275341463,0.2672082275341463,0.6143891228981514,-1.5558971492453886,0.0,0.0,0.0062415106070014,0.0685425257349669,0.5542090456611123,0.0097618117922686,358081160000.0,36.79420057542129,36.79420057542129,180.0307491201609,64.3221052631579,5.311358390934172,2.066515448749387,0.357283994970361,1.095264317180617,0.0062227391465292,-41.15377202643172,34.71750480543129,0.054273339464238,2.1951892744479493,0.4674940695155911,3.286628733997155,30.73348017621145,47.9030803906837,0.6143891228981514,0.3540662178229377,319634160000.0,-67728000000,3.950575421290588,0.7789925810230379,1.098568281938326,0.0295915037527069,3.0655286343612334,0.0825743866623157,79.9882811689998,0.0685425257349669,3.8979641743596014,0.0,3.609523788013958,160.21762406015037,160.7009351432881,57.41587210346686,0.0379868877747782,3.609523788013958,57.41587210346686,160.21762406015037,0.8828318060457264,3.609523788013958,4.741080423625738,3.609523788013958,160.7009351432881,57.41587210346686,4.741080423625738,3.609523788013958,0.9436560800592078,5.043614872447071,0.0,0.0097981916320005,0.0267834372754039,0.0225288810091131,0.0184001549486732,37.12444933920705,0.0225288810091131,0.0313014109756472,0.0,48.76266519823788,0.9490282986703036,0.0088997003767539,7038000000,3.875550660792952,0.3805706531243223,2580000000,2021,-0.11986546302725523,0.061899508748151096
DOW,0.8726464518177488,6536500000,4670000000,8472000000,24.42845615922539,-3.125336202259279,-0.8177339901477833,-0.3315736909687544,-0.0422791442293698,-3.01592082616179,78.26671181766008,0.4343972730089867,0.4343972730089867,4.018289402904787,0.2259186450929986,3.46765758326452,1.5762891274761832,60.8897739358693,60.8897739358693,46.06379126971556,63.44072915150633,46.06379126971556,63.44072915150633,0.8882466281310212,0.2561517701222416,0.2561517701222416,0.8882466281310212,-27.92430278884462,0.3284740928537474,0.0491500199919425,0.1496313440275684,0.1615849221365158,0.9170231929745551,0.2136279926335175,55323992000.0,4.71886659843057,4.71886659843057,11.80874962646745,7.893278927093736,1.0064763498762916,2.5022989028998044,0.6684263090312456,6.300430338891878,0.1110795193739752,-40.89766003227542,68.29968003580264,0.1960595255421336,1.0943013270882125,0.1848706143832354,12.150478796169631,22.68154922001076,5.994438415626695,0.8882466281310212,0.4592784425790319,42176992000.0,-23403000000,1.1213749573524394,0.7748311847759362,8.48708983324368,0.1148122544025614,9.425766541151155,0.1275105515936545,124.33050308737565,0.1615849221365158,7.923794154563385,0.3284740928537474,2.321882301128544,6.683091744572968,9.002559658484525,6.017547724354401,0.1481771212341726,2.321882301128544,6.017547724354401,6.683091744572968,0.0161180447957348,2.321882301128544,0.76730082957357,2.321882301128544,9.002559658484525,6.017547724354401,0.76730082957357,2.321882301128544,0.94828368365341,5.75340171655851,0.0155908892446514,0.100190506429592,0.1784824371031267,0.3474263693916873,0.1229136235271204,73.92146315223238,0.3474263693916873,0.1953011819318596,0.0299265026924756,24.42845615922539,9.927762039660056,-0.0363120360937272,7094000000,9.54007530930608,0.4704081632653061,7622000000,2021,0.10890633189529642,0.08361226588761922
